41.195746	72.189478		
41.203945	72.191746		
41.204392	72.191654		
41.228829	72.209033		
41.231231	72.211232		
41.248116	72.215723		
41.249095	72.216251		
41.055095	72.210867		
41.058287	72.209452		
41.049848	72.293486		
41.238039	72.438740		
41.245744	72.451092		
41.245902	72.451303		
41.250857	72.458781		
41.039944	72.439627		
41.040427	72.454567		
41.040497	72.455452		
41.043168	72.421111		
41.043727	72.400309		
41.044207	72.390068		
41.028878	72.518612		
41.034754	72.559084		
41.034964	72.472135		
41.044065	72.582125		
41.062396	72.701044		
41.064029	72.647348		
41.064443	72.683015		
40.002703	70.822804	Ынтымак	Ынтымак
40.864634	72.987482		
40.860812	72.986011	Ош-Бишкек	Ош-Бишкек
40.864421	72.987517	Кызыл-Багыш	Кызыл-Багыш
40.493080	72.660447		
42.750279	73.885426		
42.517323	72.270205		
42.516228	72.274673		
42.473557	78.530057	Marshutka 350 Bus Stop	Marshutka 350 Bus Stop
42.114226	76.996019		
40.565283	72.805615		
40.556154	72.802822		
40.557151	72.803154		
40.561291	72.803470		
40.561736	72.803913		
42.905569	74.572602		
42.693223	75.875528		
42.645522	75.865359		
42.488642	75.856819		
42.468106	75.903285		
42.468258	75.901805		
42.468466	75.901390		
42.462196	76.054159		
42.462752	76.052246		
42.454136	76.158140		
42.454593	76.155992		
42.828666	74.603541	Парк Победы	Парк Победы
39.809286	73.237206		
39.849949	73.324349		
39.850004	73.324470		
39.898846	73.418927		
39.898937	73.419010		
39.968819	73.486962		
39.969221	73.487145		
39.994425	73.489924		
40.005328	73.490715		
40.005395	73.490955		
40.021299	73.493331		
40.030139	73.512330		
